month,hour,wind_speed,wind_direction,temperature,pressure,pm25,pm10,fire_points_100km
8,16,3.6,198,28.1,978.8,38.4696885905578,70.90722353129213,2
8,17,3.4,93,27.5,979.3,28.17524617036404,54.78320868354636,1
8,18,9.7,74,25.9,979.3,33.22277720455266,64.87138313277718,1
8,19,6.1,78,25.9,979.1,17.333023379772918,29.83124372873736,2
8,20,9.1,97,26.0,978.3,10.0,17.069050188593835,1
8,21,9.5,105,25.8,978.1,10.0,15.594070793017025,2
8,22,1.3,254,25.4,978.1,18.34406580587746,35.98151634264986,2
8,23,1.8,186,25.0,978.6,21.744463821070653,36.41657340798709,1
8,0,6.8,101,25.2,978.7,13.0095590656252,19.20932615013455,5
8,1,8.0,126,27.4,979.1,16.910117227095625,28.064418616579093,1
8,2,12.2,123,26.9,979.8,30.45852679309707,44.96385040625049,0
8,3,10.5,131,27.5,979.8,37.93927866194931,64.55440389002177,3
8,4,10.3,134,28.4,980.3,48.08286625474258,83.50865406437543,1
8,5,8.5,118,29.1,980.0,44.42285162245484,71.19443671791204,1
8,6,9.0,137,30.0,979.8,68.75633518095175,99.21472944214509,5
8,7,9.6,131,31.1,979.4,55.43810161453487,108.99696918961388,2
8,8,7.3,152,31.2,978.5,68.40769590938217,127.51275704378406,0
8,9,10.8,108,31.0,977.6,85.69529271284338,163.10630564507235,1
8,10,8.1,93,29.6,977.0,90.73938483279248,147.00878621318554,1
8,11,8.8,107,29.4,977.4,85.02758294354079,157.85359022755614,1
8,12,8.8,91,29.1,977.2,75.00036894924203,126.84240425832964,3
8,13,7.7,102,28.4,978.2,89.44164682001167,136.00944855882602,1
8,14,6.9,96,27.9,979.4,65.55285825908543,96.6677863570288,1
8,15,7.2,87,27.5,980.2,50.84570852748224,81.71060549569734,2
8,16,8.1,91,27.2,980.7,46.1977711923582,68.48964025307401,1
8,17,8.6,98,26.9,981.4,66.54280043580235,133.01648856900331,3
8,18,8.0,96,26.7,981.7,71.98503493283555,102.90357161406756,2
8,19,8.8,95,26.5,981.4,56.66584506189832,94.3308479977954,1
8,20,9.4,94,26.4,981.0,52.74464497493493,88.14981036527807,1
8,21,8.7,103,26.2,981.1,44.65533331599702,70.57235802814327,3
8,22,9.3,99,26.2,980.6,40.742965100894295,71.00728528241564,6
8,23,8.6,105,26.0,980.9,62.55201196915656,93.20163552271472,0
8,0,9.0,106,26.0,981.0,46.92066383328832,87.75794293717547,2
8,1,10.8,108,26.2,981.5,77.5603102859751,124.0552833090559,4
8,2,11.3,107,26.4,982.3,93.42772461014695,163.94749003218087,2
8,3,12.3,112,26.6,981.9,111.64787720818774,204.24678902372196,2
8,4,11.5,119,28.0,982.2,104.7389968069901,202.50502324540383,0
8,5,10.5,115,29.1,982.4,103.21598634010446,196.26235565059497,1
8,6,7.9,111,30.0,982.1,82.59711048822335,145.78269548666478,2
8,7,7.1,105,30.8,981.4,77.66746333339897,126.8337565246032,1
8,8,6.5,104,31.5,980.2,88.50553971470634,150.62959614775613,0
8,9,6.7,104,31.6,979.2,105.49593166995666,196.3533402787044,1
8,10,6.3,103,31.8,978.5,84.73898625092423,163.25197255059814,1
8,11,6.3,93,31.4,978.1,77.18249857105283,112.86158711339222,1
8,12,6.3,88,30.5,977.6,73.59476041045973,120.02670723302838,2
8,13,5.1,96,29.5,979.2,51.69844633652649,96.45223825951778,0
8,14,4.1,90,28.8,979.5,61.79884032924984,102.52372347357984,3
8,15,4.3,95,28.4,980.6,51.15910132018573,81.82062615420749,1
8,16,6.5,98,28.1,981.2,49.5123359205118,81.53659881082325,2
8,17,6.6,101,27.8,981.0,44.18186174978245,77.83548840515371,2
8,18,6.7,106,27.5,980.9,34.32359798900909,68.64318308536785,5
8,19,6.5,104,27.2,980.4,37.18556340789986,63.059109510308495,0
8,20,6.7,106,26.9,980.2,36.63286338858954,55.86865851499044,1
8,21,9.6,106,26.6,979.3,33.79170881555061,50.61011077383534,1
8,22,8.8,121,26.0,978.4,30.685613608790405,43.739575844801216,1
8,23,9.7,100,25.1,979.4,43.609922309655694,75.67587695356873,1
8,0,15.8,107,24.5,980.0,75.2531891060744,129.942936698124,2
8,1,9.7,117,25.6,979.2,81.02617868805388,123.4142426577668,1
8,2,9.1,120,25.8,980.4,99.06533404291542,180.02129161213298,2
8,3,9.9,135,25.4,980.5,79.50547176132196,146.660899448094,2
8,4,10.5,139,27.0,980.7,85.12134617459631,132.40275746456322,6
8,5,9.9,132,28.5,981.0,71.34868677257069,114.61880125096285,3
8,6,9.4,121,29.2,980.7,53.259944182335104,106.21540144530852,5
8,7,7.8,151,28.1,979.3,48.043378652216056,78.04928784011625,1
8,8,4.2,133,29.3,978.1,72.31753080319805,134.25612212388515,2
8,9,6.0,123,30.0,976.9,85.73601515292293,143.3193456366869,4
8,10,11.4,97,28.4,976.3,87.20748446844664,163.6018423081104,2
8,11,9.2,116,26.8,976.1,61.89622762325301,115.21450113371142,0
8,12,6.0,164,26.5,976.4,59.16239509010866,106.5309805981099,3
8,13,4.5,83,25.9,977.3,64.17165571462382,122.7518430509506,2
8,14,5.4,90,25.8,977.4,66.78753358684041,131.13939908479162,1
8,15,6.2,102,25.8,977.7,38.85187647594518,67.91269126091099,1
8,16,7.3,106,25.8,978.3,28.011921108052583,43.20786572811702,2
8,17,8.5,111,25.6,978.2,30.649562535016575,50.24006952193049,1
8,18,10.7,113,25.5,977.8,42.02896992427277,77.96304270997453,1
8,19,12.2,121,25.4,977.2,11.2841556153463,20.204620181642827,1
8,20,8.8,133,24.6,976.7,14.123880421613794,21.28015407409362,1
8,21,8.4,137,24.2,976.1,21.2572239276367,30.41363973875072,1
8,22,8.9,151,24.0,975.9,43.07568136261623,77.95737549945628,0
8,23,8.9,132,24.0,975.6,60.36097698991616,93.59859290113418,2
9,0,9.4,113,24.1,975.9,74.26344907305662,126.23317012137588,0
9,1,6.8,90,24.6,975.6,66.03799656522195,122.04139167027708,0
9,2,9.2,123,24.5,976.0,42.01416485185014,73.00381572008318,2
9,3,6.7,134,24.6,975.8,43.11695701074412,62.51879215199092,4
9,4,7.9,129,25.1,976.3,65.0297386877981,98.28257474510993,0
9,5,10.2,141,26.2,976.2,90.62858273188476,138.80645730776678,0
9,6,7.6,118,27.6,976.2,103.42396099316308,160.79515089672563,1
9,7,7.5,125,29.2,975.7,110.7216772358728,192.57179525318875,2
9,8,11.0,142,28.0,974.7,116.544104238075,198.40229015914105,1
9,9,11.5,98,28.0,973.6,102.9479126128558,156.6760187835639,2
9,10,15.7,112,27.6,972.8,97.10221694826592,139.87893876665643,2
9,11,13.2,143,26.0,973.5,118.82803814083432,178.58182491630149,1
9,12,10.8,123,25.8,973.4,99.20686423987274,197.48403988055475,1
9,13,17.5,104,24.9,974.5,119.90785967653323,201.58048069162464,1
9,14,14.8,106,24.5,974.9,109.48665139149904,210.25896489368105,3
9,15,14.6,116,24.4,975.8,124.81946788877532,238.3117537996198,0
9,16,15.3,115,24.2,976.3,97.63529595743472,166.65483236895085,6
9,17,12.5,110,24.1,976.5,103.060329379161,187.98334193211423,5
9,18,14.0,122,24.4,976.2,88.10274440203058,133.53303082666403,1
9,19,13.2,133,24.1,975.8,64.46346208296471,116.87470784780676,2
9,20,11.3,149,24.1,975.3,67.69512651083242,105.83664224686234,1
9,21,14.2,148,23.8,974.8,82.46769068868872,156.62571074150603,6
9,22,13.9,141,24.0,974.5,72.7468000409174,105.49991771920818,2
9,23,12.1,132,23.8,974.6,54.186880629949655,100.99801666874886,1
9,0,12.8,124,23.9,975.0,58.59052110193037,85.53994280260471,2
9,1,14.5,121,24.1,976.1,62.619939060079616,120.77592447294327,5
9,2,13.7,117,24.0,976.7,75.78273956738914,119.92790645817364,0
9,3,12.4,118,24.4,977.2,93.64838418111756,167.87746659470133,3
9,4,15.6,112,24.9,977.9,94.5923180439184,160.0976276133164,2
9,5,14.5,118,26.1,978.2,124.16563596144051,201.12124813772124,1
9,6,13.1,133,26.9,978.1,126.31259353332584,225.7540901012432,4
9,7,10.8,136,26.6,977.8,119.6849365898898,235.60144793268867,4
9,8,13.8,111,27.0,977.0,94.7429325443584,134.98611569708365,4
9,9,10.7,113,26.4,976.2,87.72874648518005,171.1861306298236,4
9,10,11.4,96,26.4,975.8,80.31006765549502,141.7833280711681,2
9,11,13.6,108,26.0,975.7,93.08363283416756,175.40573474057013,1
9,12,12.9,96,25.9,975.8,97.11252391175364,158.32497283316087,0
9,13,13.5,109,24.5,976.8,76.11073469608903,128.10241786017204,1
9,14,14.2,117,24.6,977.4,77.4834770226457,148.86981418968034,2
9,15,13.6,124,24.8,978.2,86.20809689631695,142.14928804200707,4
9,16,11.9,124,24.9,978.7,106.90775759750277,183.96641385202204,2
9,17,10.7,121,24.9,979.1,115.92954134896338,163.7060707909953,2
9,18,10.2,120,24.9,979.6,122.14928702873922,182.6325818426129,1
9,19,10.4,129,24.8,979.5,117.23564824509276,209.2670277826632,2
9,20,9.4,132,24.5,979.0,117.73676350193524,215.4801928048542,0
9,21,8.1,135,24.3,978.9,131.10566066233412,229.37729335904368,3
9,22,9.3,118,24.2,978.7,109.20343363390596,162.27477590876614,2
9,23,9.6,120,24.1,978.8,104.24150036226104,173.79593859383507,1
9,0,6.0,117,24.0,979.1,93.42881909469132,150.70599754537875,1
9,1,6.6,139,24.0,979.9,100.97323396611408,171.3916448680878,4
9,2,5.5,171,24.8,980.9,120.52924320426447,231.68100041007216,2
9,3,2.5,172,25.4,980.7,110.72170458302192,206.5532070213437,2
9,4,4.5,133,26.6,981.2,74.99496861267818,108.77223007003413,1
9,5,1.0,59,27.8,981.3,72.51216057604331,140.25197091327513,3
9,6,5.4,48,29.1,981.1,90.16305049870007,151.74984998182978,4
9,7,9.1,58,29.4,980.7,100.41119399307829,185.39092327086277,1
9,8,10.4,73,27.9,980.1,107.99286831092908,160.26395859147766,3
9,9,9.8,73,28.4,978.8,99.393681951719,179.15032466256707,0
9,10,9.2,70,28.8,977.9,76.6688527132503,118.20770058039554,3
9,11,9.7,79,28.4,977.6,83.13138226629229,138.24986113588696,1
9,12,9.2,74,28.0,977.4,68.7040168891437,96.8807517913534,2
9,13,9.5,79,26.2,978.9,100.99506620093618,150.5802485300434,3
9,14,8.4,83,25.9,979.3,105.8531677061603,154.0426419172727,1
9,15,6.7,81,25.8,980.0,92.95812639723502,143.51307843472614,2
9,16,6.7,74,25.5,980.6,80.89153504668211,118.10251916605776,0
9,17,6.8,63,25.4,980.5,77.80821844281009,141.23327771632538,3
9,18,4.8,42,25.1,981.0,72.83486776820284,103.23788533793,1
9,19,5.3,18,25.0,980.9,88.70388762433188,157.06303304312763,2
9,20,6.3,18,25.0,980.5,89.02974140805941,132.15794704677705,2
9,21,7.3,23,24.8,980.0,75.55229118362556,148.61867583402238,3
9,22,8.6,30,24.6,979.5,107.55367234259975,210.7897578020871,0
9,23,9.3,36,24.8,979.6,108.73793008114312,166.94554647060352,1
9,0,8.2,38,24.5,979.9,120.59673221256227,213.29374555808573,0
9,1,12.0,16,24.2,981.0,110.61366137963466,156.71778848646153,3
9,2,4.3,42,24.2,981.1,116.19902965783906,227.64239625027756,4
9,3,3.7,51,25.2,981.5,120.44577655920308,206.41905466233897,0
9,4,4.2,36,26.8,981.8,91.25645952184048,130.12567839123443,1
9,5,3.4,43,28.5,982.2,123.55994022656604,198.3754835154033,2
9,6,4.0,69,30.0,981.8,141.76361311774764,205.00573279260857,3
9,7,3.7,61,31.0,981.2,132.82932206378308,217.27777698371432,0
9,8,3.2,52,31.4,979.8,114.21234375056694,205.8055958578871,1
9,9,8.2,49,31.4,979.1,114.40453358256352,192.42086847436968,3
9,10,7.9,90,30.0,978.2,110.66454571552312,180.409028089513,2
9,11,5.6,65,29.1,978.0,111.33312537241926,163.82605129548514,4
9,12,5.6,48,28.9,977.9,109.47347377808867,169.35146020690888,2
9,13,4.8,34,27.8,978.8,112.51974123986872,164.2884958297536,2
9,14,4.9,33,27.4,979.2,129.37735260675896,243.8115225304952,4
9,15,5.4,48,27.0,979.8,131.36116542301278,194.56478844162643,2
9,16,5.7,49,26.7,980.1,108.88021639706238,191.326931548022,3
9,17,4.3,57,26.4,980.0,124.83063754804292,200.43359517232545,0
9,18,4.0,58,26.1,980.5,143.35679224556296,220.1368309483888,0
9,19,4.1,38,26.0,980.0,182.70196403868795,325.88203355574046,1
9,20,5.7,79,25.9,979.9,153.9793571362252,257.79245307529425,3
9,21,5.0,44,25.7,979.8,148.62465161985682,243.75740067125895,3
9,22,7.1,52,25.5,980.0,113.73070591003632,199.67827448399444,1
9,23,5.5,36,25.4,980.0,121.85487266472084,206.51483431897825,0
9,0,5.5,41,25.2,980.2,112.64638092574717,178.21677195291485,2
9,1,10.7,78,26.7,980.5,141.43342975554674,245.44877488108077,2
9,2,11.9,87,27.0,981.0,126.87086222971332,228.58312412273008,2
9,3,12.6,88,28.0,981.5,100.04603043723309,141.66676934599408,1
9,4,16.8,94,29.0,981.8,94.17247128297196,158.1648350034247,2
9,5,13.4,85,29.8,981.6,66.32290758641773,95.14750451261403,2
9,6,13.1,81,30.5,981.1,82.1571086453856,124.20867001694896,2
9,7,14.0,82,31.0,980.2,54.16515208700224,94.04723741825904,2
9,8,17.0,100,29.9,979.3,60.37550059604939,115.9036544564142,1
9,9,10.6,60,30.5,978.0,29.5707732386015,57.06223046586146,0
9,10,13.5,80,29.6,977.5,28.20922884669172,40.67676033844199,2
9,11,12.5,86,28.6,977.7,56.43897829909056,93.20688734071112,3
9,12,9.7,105,27.0,977.7,62.60479884071842,109.54612053180658,3
9,13,8.8,102,27.1,979.1,49.79191488217257,74.10241613650156,2
9,14,5.3,72,26.9,980.1,50.744671059869056,94.34750311822056,2
9,15,7.6,76,26.8,980.5,52.34045703454885,96.64880798906678,2
9,16,9.0,85,26.7,981.2,60.59586651874505,117.67745201873392,2
9,17,9.1,81,26.5,981.3,40.43340441765815,56.81263719979919,2
9,18,9.2,79,26.4,981.4,51.67857308360229,79.06876184047367,5
9,19,10.5,115,25.4,981.2,12.344841301200432,23.40967104997256,4
9,20,12.5,96,24.8,980.8,10.0,18.023480304961613,3
9,21,14.1,92,24.5,980.5,10.0,19.366339122190944,3
9,22,11.5,98,24.5,980.5,29.69990239106858,42.59880144247837,1
9,23,9.8,108,24.6,980.5,38.26937494211476,67.28438761752123,4
9,0,7.2,89,24.6,981.0,24.558991640058984,42.76771434145334,5
9,1,7.7,99,26.0,980.9,18.52819558879786,26.33606336262349,1
9,2,7.7,93,26.6,981.5,30.855576173129176,52.70481837883482,2
9,3,10.1,102,27.8,982.0,37.78400842784792,66.71568414667428,7
9,4,12.6,114,29.2,982.4,36.51874594052693,55.31771641404392,3
9,5,13.5,117,30.2,982.4,36.85436450379454,57.64014315700028,4
9,6,11.8,113,30.8,982.2,54.811448010804426,97.7950463833992,2
9,7,11.9,113,31.2,981.4,52.76491461668577,88.69679617237499,1
9,8,11.9,112,31.1,980.0,57.3670544945811,109.84690604290375,1
9,9,11.1,115,31.1,978.8,90.57939786633112,145.4187975361776,5
9,10,8.9,98,29.5,977.9,66.56621852643919,103.84302099248762,6
9,11,10.0,104,29.2,977.8,38.53195570017539,76.71402445063298,1
9,12,8.8,75,28.6,978.3,52.83260510213695,102.8482529456202,4
9,13,7.1,81,28.8,979.4,43.7696986725117,62.03898036889297,2
9,14,7.8,67,28.2,980.1,41.019165889121226,76.39561920082136,1
9,15,10.7,82,27.6,980.4,31.599903628242394,46.33180601137155,2
9,16,8.5,96,26.8,981.2,30.942911153905467,43.830358780459456,4
9,17,9.1,100,26.4,981.4,58.22669171996005,91.07919906792884,0
9,18,9.0,105,26.2,981.5,70.83594942723583,110.61795183869422,3
9,19,11.0,128,26.1,981.0,83.08570716281692,157.16419728476058,3
9,20,10.7,121,25.1,980.8,59.93373060964555,109.46298641636574,1
9,21,8.8,125,25.2,980.1,43.07305150038796,85.67082015058607,5
9,22,6.6,139,25.0,980.6,10.0,18.26907740187091,1
9,23,6.6,137,24.9,980.2,10.0,16.50953331953629,1
9,0,5.8,112,24.8,980.6,34.55054779578488,62.85976704726914,2
9,1,9.0,105,25.8,980.3,50.04969075243196,100.08313739284088,1
9,2,7.6,91,26.5,980.9,52.9220227329069,96.64011873760772,2
9,3,9.0,100,27.9,981.2,58.49531620384542,108.62631774416909,1
9,4,9.3,118,29.2,981.7,53.5125014448298,105.04605756144964,4
9,5,9.8,126,30.5,982.1,62.432634536373584,91.66301694816514,1
9,6,9.0,136,31.3,981.8,78.87754527494545,143.78355639421974,1
9,7,9.6,137,31.8,981.1,57.95148893629383,110.71536774686145,1
9,8,8.9,137,31.9,979.9,67.85105536022468,133.84483464723547,1
9,9,7.9,139,31.9,978.3,81.45247288852222,124.3438442542629,4
9,10,9.3,118,31.1,977.2,73.48072126521947,125.09044994373356,2
9,11,5.4,143,30.8,977.2,83.0431583205063,150.16967602394607,2
9,12,5.6,159,29.9,977.4,123.35865915554396,191.01849519509264,2
9,13,6.5,104,28.0,979.0,115.8576513451862,203.94233726287823,3
9,14,5.8,104,27.4,979.8,116.57149196074744,181.2158945289812,4
9,15,5.2,112,27.0,980.7,100.24348650975185,160.3970177172003,1
9,16,5.2,115,26.7,981.3,99.3379052978074,165.388792893655,0
9,17,6.2,112,26.5,981.7,102.70818914276124,176.40275885258907,2
9,18,5.7,103,26.2,981.4,101.7600053325372,169.9004915612534,4
9,19,5.7,125,26.0,980.8,82.68857500365064,140.2329858427801,1
9,20,4.5,130,25.8,980.1,83.91514407316735,132.51487280397026,4
9,21,3.3,119,25.5,979.8,103.85656874661518,155.30493777466532,2
9,22,2.7,132,25.2,979.8,111.40044833967156,159.1255128973901,0
9,23,3.1,130,25.1,980.1,125.89021134178203,191.04937755427596,1
9,0,4.2,140,25.1,980.4,120.94601065741442,211.554672040924,3
9,1,5.9,135,25.8,981.2,131.29991318302865,245.7500124852735,3
9,2,5.1,141,26.6,981.6,133.5589394379737,200.545232983302,0
9,3,5.8,144,27.9,981.8,117.13938454886784,171.6248030477971,2
9,4,6.1,157,29.2,982.7,121.40326116596415,224.54434163088987,2
9,5,5.1,172,30.2,982.9,105.5874850977631,167.15501954370694,1
9,6,3.8,175,30.9,982.7,96.73553246471492,190.65602838672223,0
9,7,4.0,183,31.4,982.2,101.10190382762906,184.87400941887893,3
9,8,4.5,196,31.5,981.3,106.65037754556802,170.21972204605524,3
9,9,4.6,211,31.7,980.3,84.54685281485428,133.0535507895897,0
9,10,4.0,198,32.0,979.6,98.301954101112,168.511080579598,1
9,11,2.2,194,31.9,979.0,103.4518528655079,149.7451915583951,2
9,12,3.6,70,31.4,979.6,88.93574104479386,130.78942617611742,3
9,13,3.8,172,30.5,980.8,63.37839499357685,95.41710714988233,3
9,14,2.9,158,29.3,981.5,61.26698680799769,114.2527696336978,1
9,15,1.5,144,28.8,982.2,54.85113241928052,93.70298022172818,6
9,16,1.3,124,28.4,982.8,57.46312603314781,80.81270839108427,1
9,17,0.9,101,28.0,982.9,52.67006351249953,95.0225838847038,1
9,18,1.8,135,27.5,982.6,23.691204250074428,39.190324286942015,3
9,19,3.5,165,27.0,982.4,21.89687975054961,37.36727533430715,1
9,20,3.8,185,26.6,982.1,21.522905109469956,32.8971093068816,1
9,21,5.2,239,26.3,981.8,35.275529970133846,61.06438827900944,0
9,22,6.7,262,26.0,981.6,32.47498185395472,64.54376481143893,1
9,23,7.7,273,25.9,981.9,65.60760376914774,94.74176338867892,2
9,0,7.9,274,25.8,982.2,41.57223513245662,65.28297772366649,2
9,1,7.2,276,26.7,982.7,68.28252408625033,105.55102711320274,2
9,2,6.7,275,27.5,983.4,69.28948711445373,107.33839451899536,2
9,3,7.7,286,28.6,983.8,86.45431148816171,140.68051452312895,2
9,4,8.0,290,30.0,984.3,90.20590260022654,170.56726257567195,3
9,5,9.3,298,30.5,984.6,109.47864538058592,213.2332232135387,4
9,6,8.9,294,31.3,984.5,103.92035137423515,158.09704968907414,1
9,7,8.1,295,31.9,984.0,88.24900985914445,152.29749045900516,4
9,8,8.8,293,32.3,983.0,111.93167318229597,199.4778430167544,0
9,9,10.0,291,32.3,982.0,105.43629617583424,180.62254832999628,2
9,10,9.9,292,32.3,981.2,104.616043662614,173.70927413258858,2
9,11,10.8,296,32.0,980.8,119.07571800702452,180.42177792980465,1
9,12,8.2,303,31.1,980.5,98.08881757490556,166.0576604014866,1
9,13,5.6,299,30.3,981.6,103.61229928200386,169.99969347792768,3
9,14,6.4,292,29.5,981.8,90.80264800686012,170.46726319307274,5
9,15,7.6,289,29.0,982.2,86.13984287150853,160.06183572869156,1
9,16,7.8,285,28.6,982.8,85.01004306512202,125.848800487149,1
9,17,6.9,284,28.1,982.8,60.40571083690578,87.776228947277,2
9,18,7.0,280,27.6,982.8,49.08258411090869,95.46034313774254,4
9,19,7.3,281,27.2,982.4,70.8404190860149,121.93796993941388,5
9,20,7.6,282,26.9,982.1,83.44924500618535,159.7786473577577,3
9,21,7.8,279,26.4,981.9,80.5647268456583,115.60157507044224,1
9,22,7.6,275,26.0,981.9,87.35510603878586,149.89344496169446,0
9,23,8.2,280,25.8,981.9,85.40595785036042,147.21048389086351,4
9,0,9.1,280,25.5,982.2,108.41411285274413,207.7671063670083,2
9,1,10.6,288,27.0,982.2,105.76741290055725,154.2687522523706,3
9,2,7.9,283,27.8,983.1,109.86830299252424,169.66603181542578,1
9,3,9.7,281,28.9,983.4,127.2719248554028,209.225243039086,2
9,4,13.2,284,30.0,983.8,114.08416009717394,218.9851026363927,3
9,5,14.1,289,31.1,983.8,137.25758185490997,269.4819266791785,0
9,6,14.6,294,32.1,983.7,111.77490252326834,223.0618820850915,4
9,7,14.8,294,32.7,982.9,136.24204423763348,269.14835078140595,4
9,8,15.1,293,33.0,981.9,128.22770605459053,179.97592710954154,3
9,9,15.6,293,33.2,980.9,118.16445423175225,168.81269400257247,3
9,10,15.6,294,32.8,979.8,84.39785624083288,125.63161819922328,2
9,11,15.3,294,32.2,979.2,75.53614985608421,121.56162957096616,2
9,12,13.9,295,31.2,978.9,58.78543690507253,111.57186809528108,1
9,13,11.5,295,30.1,979.6,50.19219803396319,97.151703167062,4
9,14,10.4,293,29.3,979.6,49.51331374373368,74.86911358741987,3
9,15,9.5,291,28.6,980.2,65.3288565864539,115.7495695167938,4
9,16,8.7,278,28.0,980.8,68.31002119881789,133.23303966642428,5
9,17,7.9,281,27.4,980.8,72.49416887995282,121.66254449969328,1
9,18,7.3,280,26.9,981.0,55.21196115927411,80.72685182675352,2
9,19,7.9,271,26.5,980.8,42.87945369930575,71.80971470605634,0
9,20,7.6,273,26.0,980.8,71.97238360464485,116.98944996499044,2
9,21,8.3,276,25.7,980.4,60.14712972273167,105.05266386667752,0
9,22,8.6,278,25.5,980.4,90.17554053131794,149.9795271289455,2
9,23,9.0,267,25.0,980.7,88.71206849497315,125.1201717236559,3
9,0,9.9,266,24.7,981.1,91.0751806876284,181.82236686692568,3
9,1,12.0,279,26.4,981.3,109.22314002231452,188.53269892728525,1
9,2,11.2,282,27.1,981.9,128.5792123491629,216.5503389795581,0
9,3,11.3,278,28.3,982.1,125.2591027100603,247.10745302570487,2
9,4,13.5,284,29.6,982.6,118.1095466362312,176.39852370328327,2
9,5,14.9,292,30.9,982.7,116.65978524477488,176.56955018658363,1
9,6,15.2,296,32.0,982.5,121.26316964377918,228.55789525545643,1
9,7,14.1,289,32.5,981.9,133.7064079824476,208.1138432556224,5
9,8,13.8,283,32.6,981.3,131.5992150691151,247.34549700671624,3
9,9,14.1,280,32.8,980.3,134.1225880325509,209.6228873246797,2
9,10,14.7,278,32.8,979.7,151.68572521335994,215.3804691539792,0
9,11,14.4,282,32.2,979.2,148.63679687599574,254.19996312414327,4
9,12,11.6,283,31.5,979.5,144.84791002846788,219.8808453883917,4
9,13,6.8,310,30.1,980.2,113.97945664927008,211.39858452424207,2
9,14,6.0,303,29.4,980.7,69.52055893190715,124.07471663820968,1
9,15,6.0,286,28.9,981.4,74.79413897716896,146.15983435309118,2
9,16,4.5,272,28.0,982.2,72.29236161023898,135.1717527303715,0
9,17,4.0,275,27.5,982.3,63.74138532549397,96.15168533274368,4
9,18,3.8,273,26.9,982.2,67.42019985573974,126.75637673732976,2
9,19,4.5,256,26.5,982.2,66.17212393221214,118.12003546189209,2
9,20,5.4,249,26.1,981.9,82.8716152984994,149.28252328347082,1
9,21,5.4,255,25.6,981.4,82.27611679253414,156.2717785544507,2
9,22,7.1,255,25.2,981.4,74.04465583722822,129.15568160064726,1
9,23,7.6,265,24.9,981.6,92.69268383789472,155.6868272270156,3
9,0,7.8,262,24.6,981.8,91.36644932991224,162.81360760094478,1
9,1,10.1,273,25.9,982.8,101.32785465200564,159.9738287451946,1
9,2,8.8,274,26.9,983.5,95.23390859391309,143.76113512635402,5
9,3,9.9,273,28.3,984.1,87.16311445206023,154.27459001261576,4
9,4,10.9,277,29.8,984.7,90.90932645963966,140.0284556798431,1
9,5,11.2,292,31.1,984.6,93.21082346683096,134.96452474334677,2
9,6,10.3,295,32.0,984.3,102.28714665065036,143.23601688687654,3
9,7,9.8,287,33.0,983.5,99.2287456859392,175.1379066667249,1
9,8,9.6,283,33.3,982.7,72.96047436078932,117.99819232424557,1
9,9,10.2,279,33.5,981.8,65.57281867088456,121.400636657691,1
9,10,11.3,278,33.2,981.0,77.32281381095333,125.65775621115152,1
9,11,11.3,279,32.8,980.3,71.52989124121142,121.00011201489642,3
9,12,10.8,288,32.0,980.2,67.08115107937206,110.29824864926344,1
9,13,5.6,310,31.5,981.3,81.56868356002391,146.03607454490964,0
9,14,4.9,332,31.0,981.5,69.13221679513768,111.5575173677872,0
9,15,2.7,328,30.1,982.3,45.47694684198042,89.96525168944065,3
9,16,1.8,270,29.7,983.1,44.919785364899965,88.11861253566227,0
9,17,1.2,231,29.1,983.5,39.565197559678914,75.52271148640378,2
9,18,3.1,204,28.4,983.4,27.51498300741221,53.71420399429272,0
9,19,3.4,212,27.8,983.4,28.53280786819063,47.63506087754136,2
9,20,3.9,248,27.5,983.1,39.45211179007332,67.93094369514209,1
9,21,4.7,261,27.4,982.8,41.76757218754875,77.07184462028125,0
9,22,2.7,266,27.0,982.3,53.395531059087446,97.05639229675025,1
9,23,4.6,252,26.7,982.3,86.45709343091005,167.24322033757844,4
9,0,5.1,247,26.2,982.6,83.8682011644556,153.46191844682122,1
9,1,5.8,261,27.7,983.5,90.85661056768008,181.5979081909259,2
9,2,6.0,275,28.5,984.3,85.33274907192506,137.30922348097891,0
9,3,6.2,280,29.2,984.7,75.30407836642797,143.06258606939198,2
9,4,5.8,279,30.9,985.1,70.20005572851863,127.66448008453104,0
9,5,7.0,293,33.0,984.9,67.19867158284144,121.95429061727737,0
9,6,7.4,292,34.2,984.6,77.07094138776418,122.96679156227756,5
9,7,8.4,277,35.0,983.6,115.79998404949912,216.70358268840516,4
9,8,10.1,270,35.2,982.7,104.67933410041162,203.10152521617067,2
9,9,11.3,270,34.8,981.6,94.36202110613854,144.48043427182444,1
9,10,11.5,273,34.3,980.8,90.37897379885598,160.4496206702211,0
9,11,11.2,280,33.3,980.4,93.6780591496166,153.189940638652,1
9,12,9.4,293,32.5,980.4,94.66351541397673,188.73338376581276,2
9,13,7.8,304,32.8,981.1,110.8586007818008,187.05168267742707,0
9,14,5.4,284,32.5,981.3,69.77685964559261,107.2464823366016,1
9,15,2.7,278,32.0,982.1,33.39522562809827,54.40464881059331,2
9,16,1.9,236,31.1,982.6,29.0175304851362,52.00820792450447,2
9,17,1.5,194,30.4,982.7,48.97528024977821,70.80129132121445,3
9,18,2.4,167,29.6,982.6,26.993031750716447,47.56607192939819,3
9,19,4.0,148,29.0,982.5,10.0,19.58734855507339,2
9,20,4.2,173,28.5,982.5,23.96769109328813,45.78350709768982,2
